time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.940000000000002,2.3214586549015954,1.0441158216553836,17.660567274609967,6.220704915165443,6.110868166957269,0.0,2.7568977907884777,0.32723689975406056,4.880524106793216,-0.03855216591230559,-0.006924979402941263,0.0,467.10378169677966,468.7268018657075,470.13824073681866,466.5117582258032
3.000000000000002,2.4908065079073567,1.06226092949029,17.959140712782983,6.218957987874369,6.110201238822562,0.0,2.8878506260626255,0.2774395110001533,5.070936922682939,-0.014904747613081602,-0.0211928545790841,0.0,492.2109423445603,491.1538813568551,492.50247197842424,494.24837140399734
3.0600000000000023,2.6666164959179746,1.0778991211592017,18.261151732574273,6.218214072776263,6.109097866918855,0.0,2.9725466857103453,0.2437631792317433,4.9963474448164,-0.007806269574454943,-0.013302146129312197,0.0,411.4150298835384,412.11324219202334,409.9588360947911,410.5893127224436
3.1200000000000023,2.8480303766016757,1.0913158423956708,18.561640476471734,6.218009754425591,6.108239946306982,0.0,3.074545234079833,0.2034532652751969,5.019734137156178,0.004196539101229583,-0.016370106076342737,0.0,443.8117515875503,443.55993792958054,442.1531229590881,443.14109914566814
3.1800000000000024,3.036097368240682,1.1021187418829599,18.86653397965155,6.218613342371761,6.106980124099369,0.0,3.1942692694901615,0.1567448779860509,5.142682417871913,0.019766323490421286,-0.03238798881927897,0.0,474.89241391042935,473.6619831649128,474.233612229795,475.4281203353502
3.2400000000000024,3.2310725657252375,1.1102410397826301,19.177194718483157,6.220001868503028,6.10660361595329,0.0,3.304831237914273,0.11416213163428324,5.212232225096979,0.02915796184649523,0.02163164152587854,0.0,457.58359322570846,461.864524040216,459.2720878643473,460.0165268019573
3.3000000000000025,3.4320732630764894,1.1160466779806002,19.488737501019937,6.221333732560234,6.107898841855018,0.0,3.395010453074305,0.0794878363433437,5.17268445679898,0.0022413155055594023,0.02149787187181522,0.0,425.7899528639949,425.77853374909245,426.1230859977061,423.81548144663503
3.3600000000000025,3.639215915015875,1.1195201816165925,19.80227309296956,6.221608624852507,6.108949396306102,0.0,3.509416739321726,0.036358009471470665,5.2779353351742495,0.008893482577822355,0.008018299590060427,0.0,471.7540075377429,470.71176543468357,470.77138431562537,471.2858311600564
3.4200000000000026,3.8525127246906687,1.1206482201510362,20.118321264431298,6.222012623835395,6.109441785492601,0.0,3.6003419840831623,0.001285832138448276,5.257048844218086,0.0020190087407227263,0.008580236084226967,0.0,432.74097389458797,432.78816649453665,432.57184074691804,431.9923358510767
3.4800000000000026,4.070881756237572,1.1198018495668431,20.43110252938674,6.221908355803395,6.110068636813679,0.0,3.6785458774280113,-0.029515569898256447,5.169377206595578,-0.010573371932324795,0.01394247081334731,0.0,409.73833970588976,410.21477202455384,410.18481808684106,409.0647989679485
3.5400000000000027,4.29489061523922,1.1167619995285079,20.74421902930852,6.222184846388597,6.11096810859679,0.0,3.7881229290190417,-0.071783415904992,5.267299868173215,0.02463947003615745,0.017010152994902866,0.0,468.68814635462695,468.9264316493573,468.2094373702169,470.9414876102082
3.6000000000000028,4.524376940475197,1.1115679168555148,21.057148903221975,6.223497774311319,6.1119500476258946,0.0,3.86131936791407,-0.10127672400843364,5.164180118663852,0.01570249749667162,0.015044522422472435,0.0,404.71378063481177,404.5367212756311,405.26126896435994,404.4570535941057
3.660000000000003,4.758687667005354,1.104461114579249,21.366605371978128,6.224017553518557,6.112587082142742,0.0,3.9488609449608685,-0.13554720059656594,5.1510596166586495,-0.011652326705233865,-0.00016514125590784239,0.0,434.10433803107173,432.82581905429566,436.16517248589867,433.87409130741116
3.720000000000003,4.998437215396549,1.0952277099595016,21.676533185415455,6.2234613593342445,6.1127547880982895,0.0,4.042638062908748,-0.1722756032527064,5.179655910572068,-0.004886477730761098,0.00814103848724649,0.0,447.0852011007219,447.76152365972763,447.7178222322738,448.26818363178114
3.780000000000003,5.243476447919396,1.0838895229502974,21.98637841687467,6.2231047596757705,6.1131508163995285,0.0,4.125203227330363,-0.2056952769723761,5.148621088747425,-0.008145629231992364,0.003326025632030127,0.0,429.52049037185725,429.1117579460651,428.3259490168635,428.04872769357866
3.840000000000003,5.4938260610870016,1.0704049331281702,22.29660147655031,6.22256313279626,6.113120622099643,0.0,4.219613299178701,-0.24382100838047244,5.191863035135516,-0.010851109370075543,-0.009542381359827063,0.0,453.42501132512484,452.3898463616782,452.33889198895247,452.121050392363
3.900000000000003,5.749946811293035,1.0545785590646821,22.610149639318497,6.222563071901927,6.1121116294991715,0.0,4.317633850727257,-0.28372337053332736,5.259304915820569,0.01578694050021201,-0.03821396375550116,0.0,462.4775919163221,460.2133342787718,459.0810734409283,461.1902896271999
3.960000000000003,6.012258567124691,1.036257152441071,22.92949712485291,6.223103299289171,6.10998195306151,0.0,4.42609347798904,-0.326856746856835,5.384814522622183,-0.010183758038489208,-0.030546878799783968,0.0,479.0277955153518,479.6101110567637,480.26771218252253,478.2934480582691
4.020000000000002,6.281174016506006,1.0153285730877133,23.256782947522144,6.222464628665474,6.108409683611145,0.0,4.537682451175327,-0.3707770270510612,5.523829982853082,-0.011582320248911626,-0.018691954323993613,0.0,484.45990411188785,485.35052571313827,484.90077987270746,484.79582191818855
4.080000000000001,6.55552579111034,0.9921873044228288,23.585239877380243,6.221933881062011,6.107342315817908,0.0,4.60742168471016,-0.4006696397833825,5.425163269664325,-0.0038685426634793834,-0.016043073850688882,0.0,410.6404930376901,410.8755007323162,410.8164704093423,411.50015881952817
4.14,6.834335208135241,0.9671489171540025,23.909353658792185,6.2212859668298,6.106677601519657,0.0,4.686200664501059,-0.4339843194561898,5.378780809589145,-0.030623449207291327,-0.0026454642296759945,0.0,427.01980570573943,428.161525956439,429.1291855940887,426.85157033068606
4.199999999999998,7.118468117236398,0.9398824159631918,24.234110140527864,6.219339718854403,6.106113789955195,0.0,4.784722598777107,-0.47505582997229623,5.445977939311868,-0.03633678571511752,-0.02844746519175853,0.0,465.11646497654334,463.0909819804564,463.812353277183,463.36298116634293
4.259999999999997,7.408261888017698,0.9101990522814782,24.561540891295458,6.217160910003734,6.104372189151842,0.0,4.875071103603481,-0.5145716814808347,5.468111758682545,-0.03626692247493752,-0.03021083018972966,0.0,451.42219688494583,451.2796220178227,450.2028788179112,450.2079565402149
4.319999999999996,7.702644434800823,0.8784132515412584,24.88565567534904,6.214606076642157,6.102492476482281,0.0,4.937800651646928,-0.5451528619571611,5.336289818019524,-0.05982975798453632,-0.03366283569163057,0.0,399.79072026792727,399.47551914807445,400.67376521028075,398.52385289960785
4.379999999999995,8.00093654048226,0.8447000924289528,25.20263367822753,6.211235179840621,6.100635738672466,0.0,5.005374190438995,-0.5788989895025726,5.230057425115185,-0.04973697973876994,-0.02600133408611043,0.0,407.4968198747102,408.1808583131778,406.4404247497648,407.3417007878566
4.439999999999993,8.303789595791637,0.8087171557005202,25.515955655756795,6.208549789762678,6.099341298882139,0.0,5.089719076536768,-0.6207707155239742,5.21394952446795,-0.03630238911643727,-0.013933709728857139,0.0,435.89082679362156,436.89832040591756,436.98349521620383,438.100975017375
